@relation Water-quality

@attribute std_temp numeric
@attribute std_pH numeric
@attribute conduct numeric
@attribute o2 numeric
@attribute o2sat numeric
@attribute co2 numeric
@attribute hardness numeric
@attribute no2 numeric
@attribute no3 numeric
@attribute nh4 numeric
@attribute po4 numeric
@attribute cl numeric
@attribute sio2 numeric
@attribute kmno4 numeric
@attribute k2cr2o7 numeric
@attribute bod numeric
@attribute 25400 {0,1}
@attribute 29600 {0,1}
@attribute 30400 {0,1}
@attribute 33400 {0,1}
@attribute 17300 {0,1}
@attribute 19400 {0,1}
@attribute 34500 {0,1}
@attribute 38100 {0,1}
@attribute 49700 {0,1}
@attribute 50390 {0,1}
@attribute 55800 {0,1}
@attribute 57500 {0,1}
@attribute 59300 {0,1}
@attribute 37880 {0,1}

@data
4.402364,25.523727,3.391353,4.722345,6.009201,0,4.019291,1.669766,1.503232,0.113912,0.315767,0.434755,1.663324,0.364852,0.286909,0.194744,1,1,0,0,1,1,1,1,0,1,1,0,0,0
2.960882,24.322611,3.056863,4.515224,4.989862,0,3.979886,0.806094,2.638326,0.088598,0.168409,0.869509,1.07423,0.283774,0.387327,0.26556,1,1,0,0,0,1,0,0,1,0,0,0,0,0
3.876418,25.523727,3.679386,5.426554,6.578962,0,4.767982,1.093985,2.607648,0.379708,0.168409,0.931617,1.871239,0.810782,0.487746,0.336375,1,1,1,0,0,1,0,1,0,0,0,0,0,0
3.116718,24.62289,3.261274,4.515224,5.074436,0,4.216315,0.863672,0.460173,0.139226,0.210512,0.517565,1.108883,0.391878,0.329946,0.354079,0,1,0,0,0,1,0,1,0,0,1,1,1,0
4.071213,24.923169,3.772299,3.645319,4.500224,0,4.373934,0.403047,2.515613,0.130788,0.526279,0.703888,2.00985,0.405391,0.425582,0.203596,0,1,1,0,1,0,0,1,1,0,1,0,1,0
3.330992,24.62289,3.716551,4.142408,4.762848,0,4.807387,0.287891,5.031226,0.054847,0.105256,1.107589,1.663324,0.594573,0.444709,0.433747,1,1,0,0,0,1,1,1,1,0,1,0,1,0
1.947949,22.821215,2.713082,4.4738,4.402296,2.44749,4.492148,0.057578,1.902049,0.054847,0.063153,0.186323,1.108883,0.189182,0.167364,0.17704,0,1,0,0,1,0,1,0,1,0,0,1,0,0
2.220661,23.421773,3.874505,4.639497,4.718335,0.42734,5.634888,0.057578,2.423578,0.029533,0.18946,0.341593,1.178188,0.3108,0.129109,0.061964,1,1,1,0,1,0,0,0,1,0,1,1,1,0
3.194636,24.923169,2.555129,5.053737,5.728771,0,4.25572,0.115156,1.564589,0.059066,0.042102,0.269134,0.415831,0.297287,0.3682,0.230152,1,1,0,0,1,0,1,0,1,0,0,1,1,0
3.467349,25.223448,3.828048,4.26668,4.972057,0,4.846792,0.172734,2.05544,0.033752,0.315767,0.32089,1.039577,0.391878,0.4734,0.106224,0,1,0,0,1,0,0,0,1,0,1,0,0,0
4.597159,25.223448,3.335605,4.763769,6.164995,0,4.492148,0.057578,0.52153,0.071723,0.210512,0.269134,1.143535,0.364852,0.301255,0.106224,1,1,1,0,1,1,0,1,1,1,0,0,0,0
4.869872,26.124286,3.084737,3.976711,5.26584,0,4.17691,0.057578,0.030678,0.071723,0.105256,0.300188,0.554441,0.459443,0.186491,0.159336,1,1,0,0,0,1,0,0,1,1,1,0,0,0
1.577838,24.62289,2.09056,5.012313,4.709433,0,2.837146,0.057578,0.766955,0.037971,0.021051,0.165621,0.346526,0.229722,0.148236,0.08852,0,1,0,0,1,0,0,0,0,1,0,1,0,0
3.194636,24.923169,2.202057,4.805193,5.443891,0,2.718932,0.057578,0.85899,0.075942,0.021051,0.134567,0.346526,0.256748,0.196055,0.203596,1,1,0,0,0,0,0,0,1,1,0,0,0,0
1.616797,25.223448,1.876858,4.970889,4.691628,0,2.679527,0,0.582886,0.029533,0.021051,0.269134,0.311873,0.243235,0.143455,0.106224,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2.298579,23.421773,2.824579,5.426554,5.568526,2.059,3.782862,0,2.178153,0.046409,0.042102,0.186323,0.450484,0.216209,0.320382,0.159336,1,1,0,0,0,0,0,0,0,1,0,1,0,0
3.116718,25.223448,3.084737,4.763769,5.354866,0,4.0981,0.057578,1.165772,0.101255,0.042102,0.227729,0.623746,0.297287,0.1578,0.026556,1,1,1,0,1,0,0,0,0,1,1,1,1,0
2.045346,23.421773,2.778122,4.598072,4.575895,1.359717,3.546433,0,2.147475,0.088598,0.021051,0.196675,0.866315,0.256748,0.2104,0.097372,0,1,0,0,0,0,0,0,1,1,0,0,0,1
1.5194,24.923169,3.465684,5.302282,4.940898,0,4.216315,0.057578,2.208831,0.029533,0.084205,0.362295,1.316798,0.324313,0.3156,0.123928,1,1,1,0,1,1,1,0,0,1,1,0,0,0
1.558359,24.62289,2.1556,5.053737,4.73614,2.059,2.837146,0,1.840692,0.046409,0.042102,0.165621,0.415831,0.148643,0.119546,0.141632,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1.402523,24.923169,1.876858,5.053737,4.642664,0,2.640122,0,2.024762,0.037971,0.063153,0.165621,0.415831,0.189182,0.076509,0.097372,0,1,0,0,0,0,0,0,1,1,0,0,0,0
1.441482,25.824007,2.861744,5.260858,4.856324,0,3.388814,0.115156,1.810014,0.029533,0.063153,0.289836,0.693052,0.337826,0.411237,0.283264,1,1,0,0,0,1,0,0,0,0,0,0,0,1
2.434936,24.322611,3.614346,3.728167,3.88595,0,4.570958,0.057578,1.288485,0.151883,0.210512,0.486511,1.316798,0.418904,0.6312,0.159336,1,1,1,0,1,0,1,0,0,1,1,1,1,0
3.155677,24.923169,2.220639,4.183832,4.722787,0,3.507028,0.057578,0.85899,0.307985,0.042102,0.434755,0.485136,0.540521,0.449491,0.159336,1,1,0,0,1,1,1,0,0,1,1,1,1,0
1.168769,24.322611,2.824579,5.095161,4.535834,0,3.664647,0.115156,1.472554,0.105474,0.021051,0.55897,1.004925,0.283774,0.372982,0.123928,0,1,0,0,0,1,0,0,1,1,1,1,1,0
3.0388,24.322611,3.84663,4.142408,4.615956,0,5.043816,0.057578,0.153391,0.071723,0.042102,0.95232,2.252418,0.567547,0.224746,0.079668,1,1,0,0,0,0,1,0,0,1,0,0,1,0
0.662303,23.722053,2.973241,5.343706,4.446809,0,3.546433,0.403047,2.362222,0.232044,0.18946,1.459533,1.663324,1.02699,0.8416,0.203596,1,0,0,0,0,1,1,0,1,1,1,1,1,1
1.90899,21.920378,2.592294,4.639497,4.540285,2.719434,3.388814,0.575782,2.975786,0.126569,0.294716,1.086886,2.598944,0.743217,0.411237,0.26556,0,0,0,0,1,1,1,0,1,0,1,0,1,1
3.545266,23.722053,1.88615,3.35535,3.939365,0.155396,3.073575,0.748516,1.71798,0.126569,0.126307,0.859158,2.113808,1.121582,0.506873,0.203596,1,0,1,0,1,1,1,1,1,1,1,0,0,0
0.662303,22.821215,3.121903,5.799371,4.825166,0,3.625243,0.403047,2.669004,0.215168,0.210512,1.563046,1.559366,1.324277,1.052,0.548823,1,0,0,0,1,1,1,0,1,1,0,0,1,1
2.045346,24.62289,2.490089,4.556648,4.535834,0,3.546433,0.460625,2.883751,0.215168,0.673637,1.27321,2.044502,0.783756,0.765091,0.247856,0,0,0,0,1,1,1,0,1,0,1,0,1,0
3.623184,24.322611,2.852453,3.769591,4.460162,0,2.994766,0.460625,2.05544,0.113912,0.315767,0.776347,3.153385,0.824295,0.664673,0.194744,0,0,1,0,1,1,1,0,1,1,1,0,1,0
2.142743,21.920378,2.936075,3.272502,3.293932,4.778433,4.137505,0.460625,1.595267,0.177197,0.210512,1.35602,2.980122,0.770243,0.449491,0.672751,0,0,1,0,1,1,1,0,0,0,0,0,0,1
4.012774,22.821215,3.010406,3.189654,3.917109,3.846056,3.388814,0.690938,1.871371,0.160321,0.421023,1.821829,6.410728,1.432381,1.095037,0.185892,0,0,0,0,1,0,1,1,1,1,1,0,1,1
0.623344,23.722053,1.718905,5.882219,4.869678,0.699283,1.930836,0.115156,1.411198,0.071723,0.021051,1.428479,4.366225,0.364852,0.272564,0.17704,0,0,0,0,1,0,1,1,0,0,0,0,1,0
4.246528,24.022332,1.997646,3.562471,4.469065,0,2.521908,0.345469,1.165772,0.063285,0.105256,0.279485,1.282146,0.3108,0.243873,0.256708,0,0,1,0,1,1,1,0,1,0,0,0,0,0
1.344085,24.62289,2.406467,4.639497,4.228697,0,3.349409,0.115156,1.71798,0.088598,0.063153,0.445106,1.767282,0.324313,0.688582,0.194744,0,0,0,0,1,1,1,1,1,0,0,0,0,0
1.110331,23.722053,3.270565,5.17801,4.575895,0,4.0981,0.230313,3.282568,0.232044,0.168409,0.807401,2.806859,0.432417,0.588164,0.194744,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0.584385,24.322611,2.638751,5.716522,4.704982,0,3.428219,0.230313,1.994083,0.113912,0.126307,0.734942,1.178188,0.337826,0.219964,0.345227,1,0,0,0,1,1,1,0,1,0,0,0,0,1
3.817979,24.62289,2.685208,5.012313,6.044811,0,3.585838,0.287891,1.871371,0.468306,0.54733,0.517565,1.524714,0.567547,0.583382,0.601935,1,0,1,0,1,1,1,0,1,0,1,0,0,0
1.5194,22.821215,2.42505,3.438198,3.204907,2.330943,3.270599,0,0.674921,0.12235,0.021051,0.341593,0.485136,0.283774,0.181709,0.026556,0,0,0,0,0,0,1,0,0,1,0,1,1,0
1.090851,22.220657,2.387884,3.893863,3.431921,0.971226,3.11298,0,0.644242,0.075942,0.063153,0.186323,0.554441,0.175669,0.090855,0.04426,0,0,1,0,0,0,1,1,0,1,0,1,1,0
1.441482,23.121494,2.137017,4.018135,3.707899,0.971226,2.837146,0,0.613564,0.029533,0.021051,0.23808,0.381178,0.3108,0.148236,0.053112,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2.376497,24.322611,2.341427,5.136585,5.319255,0,3.388814,0.057578,0.705599,0.037971,0.231563,0.23808,0.970272,0.378365,0.717273,0.17704,0,0,0,0,1,1,1,0,0,0,0,1,1,0
1.5194,24.923169,2.517963,4.929465,4.5937,0,3.585838,0.115156,0.920346,0.021095,0.042102,0.186323,0.658399,0.202695,0.1578,0.141632,1,0,0,0,0,0,1,0,1,0,0,0,0,0
2.25962,24.022332,2.508672,4.26668,4.357783,0,3.388814,0.115156,1.012381,0.118131,0.042102,0.279485,0.623746,0.337826,0.219964,0.08852,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2.025867,24.62289,2.434341,5.012313,4.976508,0,3.822267,0.230313,1.073737,0.046409,0.126307,0.248431,0.693052,0.297287,0.334727,0.203596,0,0,1,0,1,1,1,0,0,0,0,0,0,0
1.5194,24.022332,2.750248,4.639497,4.326625,0,3.507028,0.115156,0.981703,0.118131,0.063153,0.279485,0.797009,0.202695,0.277346,0.079668,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2.337538,25.824007,1.598117,4.639497,4.780653,0,2.521908,0.057578,0.797633,0.029533,0.021051,0.124216,0.415831,0.297287,0.272564,0.159336,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1.5194,24.62289,1.997646,5.343706,4.98096,0,2.915956,0.230313,0.797633,0.033752,0.042102,0.124216,0.415831,0.216209,0.306036,0.159336,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3.40891,26.424565,2.109143,5.053737,5.853407,0,3.388814,0,0.030678,0.059066,0.021051,0.217377,0.173263,0.3108,0.516437,0.150484,0,0,1,0,0,0,1,0,0,0,1,0,1,0
2.571292,24.62289,2.508672,4.515224,4.780653,0,3.782862,0.115156,1.043059,0.105474,0.021051,0.258782,0.519789,0.283774,0.306036,0.097372,1,0,0,0,0,1,1,1,1,1,1,1,0,0
2.25962,25.824007,2.276388,5.17801,5.288097,0,3.625243,0.115156,1.073737,0.037971,0.126307,0.175972,0.519789,0.202695,0.301255,0.141632,0,0,1,0,0,1,1,0,1,0,1,1,0,0
3.311513,25.824007,2.490089,5.136585,5.893468,0,3.507028,0.806094,0.889668,0.037971,0.042102,0.269134,0.450484,0.472956,0.353855,0.194744,1,0,0,0,0,1,1,0,1,0,0,0,0,0
1.792113,23.722053,2.517963,4.018135,3.877047,0.42734,3.664647,0.172734,1.104415,0.037971,0.042102,0.23808,0.277221,0.351339,0.372982,0.141632,0,0,0,0,0,0,1,1,1,0,0,0,0,1
2.181702,24.322611,2.192765,4.556648,4.611505,0,3.11298,0.115156,1.104415,0.046409,0.084205,0.207026,0.554441,0.283774,0.377764,0.2213,0,0,0,0,0,1,1,1,1,0,0,0,1,1
2.980361,24.322611,2.991824,3.728167,4.130769,0,3.704052,0.115156,1.871371,0.113912,0.042102,0.486511,0.727704,0.229722,0.114764,0.141632,1,0,0,0,1,1,1,1,0,1,1,1,0,0
1.792113,24.322611,3.149777,4.390952,4.237599,0,3.940481,0.115156,2.05544,0.109693,0.042102,0.341593,1.247493,0.256748,0.296473,0.168188,1,0,0,0,1,1,1,1,1,1,1,1,1,0
3.350472,24.923169,3.001115,4.225256,4.865227,0,3.822267,0.115156,1.994083,0.126569,0.063153,0.382998,0.762357,0.229722,0.086073,0.123928,1,0,1,0,0,1,1,0,1,1,0,1,1,0
3.077759,22.220657,2.787413,3.686743,4.126318,0,3.940481,0.403047,1.441876,0.059066,0.168409,0.496862,1.004925,2.026955,1.248055,0.424895,1,0,1,0,0,1,1,1,1,0,0,0,0,1
3.389431,24.322611,3.391353,3.769591,4.357783,0,4.137505,0.287891,2.270187,0.28689,0.315767,0.600375,1.004925,0.44593,0.382546,0.424895,1,0,1,0,1,1,1,1,1,1,0,1,1,0
2.727128,23.121494,3.549306,3.023958,3.258322,1.359717,4.689172,0.63336,2.484935,0.185635,0.336819,0.900563,0.658399,0.459443,0.745964,0.460303,1,0,1,0,1,1,1,1,1,0,0,0,0,1
2.64921,23.722053,3.335605,2.2369,2.390327,0.271943,4.689172,1.784923,1.748658,0.375489,1.010456,0.900563,1.004925,1.283738,0.97071,0.566527,0,0,1,0,1,1,1,1,1,0,0,0,1,0
3.584225,22.821215,3.614346,3.35535,3.95717,0.42734,4.767982,5.469925,1.902049,0.172978,0.757842,0.755645,1.07423,1.310764,0.702928,0.495711,0,0,1,0,0,1,1,0,1,0,1,0,1,1
3.973815,23.421773,3.632929,4.142408,5.069985,0.271943,4.886197,6.909379,2.362222,0.109693,0.842046,0.79705,1.143535,1.756694,0.860728,0.318671,1,0,1,0,0,1,1,1,1,0,1,0,0,1
1.792113,24.62289,3.670094,3.935287,3.796925,0,5.16203,1.093985,2.086118,0.160321,2.041963,0.776347,1.386103,1.837772,1.568437,0.522267,0,0,1,0,1,1,1,1,1,0,1,0,0,1
2.629731,25.223448,2.805996,4.390952,4.678274,0,4.25572,0.115156,1.073737,0.143445,0.505228,0.362295,0.762357,0.297287,0.444709,0.345227,1,0,1,0,0,1,1,0,1,0,1,1,0,0
2.64921,21.920378,3.019698,2.899685,3.098077,0.271943,4.137505,0.345469,1.288485,0.210949,0.063153,0.941968,1.663324,7.364602,4.743566,1.690729,0,0,0,0,0,1,1,1,0,0,0,0,0,1
3.194636,24.62289,2.350719,4.059559,4.602603,0,3.03417,0.057578,0.889668,0.029533,0.021051,0.186323,1.697977,0.175669,0.081291,0.08852,1,0,0,0,0,1,1,0,0,0,1,1,0,0
3.525787,24.022332,3.16836,3.479622,4.077354,0,4.649768,0.345469,0.951024,0.12235,0.063153,0.610727,1.628671,0.918886,1.774055,1.124202,1,0,1,0,1,0,1,1,1,0,1,0,0,1
3.506308,24.022332,3.586472,3.645319,4.264307,0,5.122625,0.172734,0.85899,0.143445,0.147358,0.289836,1.07423,0.635112,0.4734,0.619639,1,0,1,0,1,1,1,0,0,0,1,0,0,0
3.973815,25.824007,4.38553,3.893863,4.767299,0,4.965006,0.057578,1.19645,0.113912,0.084205,0.382998,2.00985,0.351339,0.640764,0.079668,0,0,1,0,1,0,1,1,1,0,1,1,1,0
2.454415,24.923169,4.664272,5.053737,5.279194,0,6.383579,0.230313,1.71798,0.063285,0.210512,0.79705,2.183113,0.44593,0.196055,0.168188,1,0,1,0,1,1,1,1,0,1,1,0,1,0
4.363405,24.923169,2.517963,4.349528,5.515111,0,3.704052,0.057578,0.85899,0.046409,0.042102,0.196675,0.450484,0.202695,0.296473,0.247856,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1.402523,24.62289,2.703791,5.550826,5.096692,0,3.861671,0.057578,1.349841,0.088598,0.063153,0.269134,0.762357,0.297287,0.277346,0.283264,0,0,1,0,1,0,1,0,1,1,0,0,1,0
3.0388,23.121494,3.540015,6.7107,7.482568,0.42734,4.019291,0.057578,1.871371,0.029533,0.126307,0.362295,1.420756,0.229722,0.129109,0.035408,0,0,0,0,1,1,1,0,1,0,1,1,0,0
2.142743,22.821215,2.880327,4.639497,4.673823,0.81583,4.610363,0.057578,1.71798,0.168759,0.063153,0.279485,1.108883,0.324313,0.129109,0.150484,0,0,0,0,1,1,1,0,1,0,0,0,0,0
2.142743,23.121494,3.056863,4.515224,4.549188,0.699283,4.413339,6.045706,2.05544,0.037971,0.105256,0.217377,0.762357,0.283774,0.349073,0.079668,0,0,0,0,1,0,1,0,1,0,0,1,1,0
2.220661,23.121494,3.484267,4.26668,4.335527,0,4.649768,0.057578,1.994083,0.029533,0.063153,0.393349,0.762357,0.297287,0.291691,0.106224,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2.25962,23.722053,3.177651,4.598072,4.696079,1.63166,4.334529,0,1.779336,0.029533,0.021051,0.227729,0.831662,0.229722,0.148236,0.115076,0,0,0,0,1,0,1,0,1,1,0,1,0,0
1.597318,23.121494,2.592294,4.763769,4.48687,0.699283,3.979886,0,2.484935,0.063285,0.18946,0.486511,0.797009,0.216209,0.138673,0.106224,0,0,0,0,1,1,1,0,1,1,0,1,0,0
1.870031,22.520936,3.279856,4.308104,4.197538,0.971226,4.334529,0.057578,2.178153,0.029533,0.147358,0.289836,0.797009,0.202695,0.148236,0.141632,0,0,0,0,1,1,1,0,1,0,0,1,0,0
2.921923,24.322611,3.251982,3.852439,4.242051,0,4.413339,0,0.981703,0.025314,0.042102,0.269134,0.831662,0.243235,0.153018,0.070816,0,0,0,0,1,0,1,0,1,1,0,0,0,0
2.434936,23.722053,3.558598,2.816837,2.937831,0.42734,4.492148,0.172734,0.644242,0.092817,0.231563,1.335318,1.108883,0.770243,0.7364,0.141632,1,0,1,0,1,0,1,0,0,0,0,0,0,0
1.480441,23.421773,2.852453,4.805193,4.455711,0.271943,3.704052,0,1.595267,0.084379,0.021051,0.331242,0.623746,0.162156,0.076509,0.106224,1,0,1,0,1,0,1,0,1,1,0,0,0,0
1.831072,23.421773,2.871036,4.929465,4.780653,0.699283,3.901076,0.057578,1.994083,0.088598,0.168409,0.341593,0.623746,0.243235,0.143455,0.115076,0,0,0,0,1,1,1,0,1,0,0,0,0,0
1.558359,24.022332,2.713082,5.053737,4.73614,0,3.782862,0,1.503232,0.080161,0.021051,0.289836,0.623746,0.189182,0.109982,0.097372,0,0,0,0,1,0,1,0,1,0,0,0,1,0
1.90899,22.821215,2.610877,4.515224,4.420101,0,3.704052,0.057578,0.674921,0.063285,0.021051,0.144918,0.693052,0.216209,0.133891,0.079668,1,0,0,0,0,0,1,0,0,1,0,1,1,0
4.051733,23.722053,3.614346,4.680921,5.768833,0,4.689172,4.203205,3.497316,0.046409,0.673637,0.900563,1.732629,0.337826,0.406455,0.194744,1,0,0,0,1,1,1,0,1,0,1,0,1,0
3.194636,23.722053,4.041749,3.769591,4.273209,0,4.689172,0.575782,4.877835,0.046409,0.042102,0.600375,2.044502,0.689165,0.645546,0.424895,1,0,0,0,0,1,1,1,0,0,1,0,1,0
1.90899,23.121494,3.893087,4.515224,4.420101,3.418716,5.043816,0.057578,1.472554,0.054847,0.126307,0.32089,0.970272,0.202695,0.081291,0.123928,0,0,0,0,1,0,1,0,1,1,0,1,0,0
1.870031,21.620099,3.205525,4.100984,3.997231,2.059,4.570958,0.057578,1.810014,0.037971,0.063153,0.196675,1.004925,0.229722,0.114764,0.061964,0,0,0,0,1,0,1,0,1,0,1,1,0,0
1.947949,23.121494,4.032458,4.432376,4.357783,1.787056,5.437864,0,1.902049,0.059066,0.105256,0.310539,1.21284,0.216209,0.133891,0.123928,0,0,0,0,1,0,1,0,1,1,0,1,1,0
2.337538,22.520936,4.218285,4.100984,4.228697,0,5.556078,0,2.362222,0.029533,0.147358,0.310539,1.21284,0.202695,0.2104,0.070816,1,0,0,0,1,1,1,0,1,0,1,1,1,0
2.590772,24.022332,3.010406,3.893863,4.130769,0,4.767982,0.057578,1.595267,0.033752,0.042102,0.269134,0.415831,0.3108,0.3682,0.079668,1,0,1,0,1,1,1,1,1,0,0,0,0,0
2.454415,22.821215,2.926784,4.225256,4.41565,1.787056,4.807387,0.115156,2.73036,0.050628,0.168409,0.331242,1.594019,0.229722,0.191273,0.141632,1,0,0,0,1,0,1,0,1,0,0,1,1,0
2.590772,24.022332,4.441279,4.183832,4.437906,0,5.516674,0.115156,3.435959,0.04219,0.231563,0.424403,1.905892,0.229722,0.229527,0.079668,1,0,0,0,1,0,1,0,1,1,0,0,1,0
2.064826,23.722053,3.893087,4.515224,4.504675,1.359717,3.704052,0.057578,2.086118,0.075942,0.147358,0.310539,1.386103,0.148643,0.191273,0.13278,1,0,0,0,1,1,1,0,1,1,1,0,0,1
1.986908,24.62289,1.6167,4.639497,4.584798,0,2.246074,0,0.552208,0.029533,0.042102,0.113864,0.242568,0.162156,0.066945,0.070816,0,0,0,0,0,0,1,0,0,0,1,1,1,0
2.25962,24.022332,1.783945,4.639497,4.73614,0,2.364289,0.057578,0.736277,0.029533,0.042102,0.175972,0.381178,0.162156,0.143455,0.141632,0,0,1,0,0,0,1,0,0,0,1,1,1,0
1.480441,24.022332,2.378593,5.343706,4.958703,0,3.310004,0.115156,0.951024,0.067504,0.042102,0.217377,0.346526,0.175669,0.301255,0.185892,1,0,0,0,1,1,1,0,1,0,1,1,0,0
1.675236,23.722053,2.657334,4.556648,4.331076,0.543887,3.782862,0.115156,1.810014,0.033752,0.042102,0.186323,0.554441,0.202695,0.109982,0.185892,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.694715,24.322611,2.824579,4.556648,4.34443,1.087773,3.704052,0,1.932727,0.080161,0.021051,0.207026,0.554441,0.229722,0.172146,0.026556,0,0,0,0,0,0,1,0,1,1,0,1,0,0
3.467349,25.824007,3.828048,5.509402,6.418717,0,3.901076,0.057578,1.073737,0.029533,0.042102,0.207026,0.450484,0.202695,0.516437,0.08852,1,0,1,0,1,1,1,0,1,0,1,1,1,0
1.831072,23.722053,2.675917,4.100984,3.974975,0.42734,3.310004,0.057578,1.840692,0.092817,0.042102,0.227729,0.658399,0.283774,0.196055,0.017704,1,0,0,0,1,0,1,1,1,1,0,0,0,1
2.142743,22.520936,3.456393,3.438198,3.46308,1.359717,4.058696,0.057578,2.178153,0.084379,0.042102,0.351944,1.039577,0.337826,0.239091,0.08852,1,0,1,0,1,0,1,0,1,0,0,0,0,0
3.486828,24.923169,3.159068,3.14823,3.676741,0,3.743457,0.057578,1.073737,0.139226,0.105256,0.47616,1.455408,0.554034,0.358637,0.115076,1,0,1,0,1,0,1,1,1,1,0,1,1,1
2.532333,24.923169,2.991824,3.35535,3.538752,0.699283,4.17691,0.345469,0.184069,1.476641,0.273665,0.828104,1.524714,1.189147,1.138073,0.239004,0,0,0,0,0,1,1,0,0,0,1,0,0,0
3.701102,24.923169,3.214817,3.231078,3.854791,0,3.782862,0.057578,1.104415,0.105474,0.063153,0.527916,1.386103,0.472956,0.597728,0.106224,1,0,1,0,1,0,1,0,1,0,1,1,1,0
3.155677,24.322611,2.778122,4.349528,4.90974,0,3.901076,0.057578,0.092035,0.067504,0.042102,0.569321,0.831662,0.459443,0.406455,0.123928,1,0,0,0,1,1,1,0,0,0,1,0,0,1
2.103785,22.220657,2.462215,4.349528,4.362235,3.418716,3.743457,0.057578,0.889668,0.04219,0.021051,0.32089,1.282146,0.202695,0.138673,0.026556,0,0,0,0,1,0,1,0,1,0,0,0,0,0
2.103785,21.319819,3.530724,4.349528,4.362235,2.719434,4.295124,0.057578,1.227128,0.050628,0.042102,0.289836,1.282146,0.175669,0.229527,0.13278,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2.103785,23.421773,3.233399,4.183832,4.193087,2.44749,4.0981,0.057578,1.19645,0.063285,0.063153,0.258782,1.21284,0.418904,0.363418,0.079668,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2.162223,22.520936,3.948836,4.349528,4.388942,3.574113,4.216315,0.057578,1.012381,0.071723,0.021051,0.227729,1.108883,0.270261,0.277346,0.097372,0,0,0,0,1,0,1,0,1,1,1,1,0,0
2.064826,24.62289,2.62946,4.846617,4.834068,0,3.388814,0.057578,1.319163,0.046409,0.042102,0.486511,1.386103,0.256748,0.2104,0.08852,1,0,0,0,1,1,1,0,1,0,1,0,1,1
1.110331,24.022332,3.995292,5.633674,4.98096,0,5.16203,0,0.705599,0.059066,0.042102,1.024779,1.940545,0.189182,0.124327,0.159336,1,0,0,0,0,0,1,0,0,1,1,0,1,0
1.441482,24.322611,4.506318,5.343706,4.931996,0,4.925601,0,0.889668,0.130788,0.021051,1.004076,2.356376,0.283774,0.224746,0.13278,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1.88951,22.821215,2.36001,4.142408,4.046195,2.059,3.11298,0.690938,2.515613,0.113912,0.35787,1.11794,2.529639,0.878347,0.502091,0.230152,0,0,0,0,1,1,0,1,1,0,1,0,0,0
1.071372,23.421773,3.121903,4.888041,4.299917,0.699283,3.507028,0.460625,2.822395,0.240482,0.294716,1.27321,2.633596,0.770243,0.277346,0.327523,0,0,0,0,1,1,0,1,1,1,1,0,0,1
3.155677,21.920378,2.945367,1.615539,1.825017,2.719434,3.743457,4.37594,2.116796,0.641284,0.442074,1.242156,3.049427,1.324277,1.324564,0.796679,0,0,0,0,1,1,0,1,0,0,0,0,0,0
3.701102,23.421773,3.70726,3.686743,4.397845,0.971226,3.743457,3.281955,1.073737,1.189751,0.673637,2.494663,2.633596,0.648626,0.860728,0.433747,0,0,1,0,0,1,0,1,1,0,0,0,0,0
0.935015,22.520936,2.016229,4.432376,3.828083,2.059,2.285479,0.403047,3.834776,0.04219,0.063153,1.5941,5.613718,0.851321,0.435146,0.061964,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3.194636,21.319819,1.774653,2.651141,3.0046,4.50649,2.12786,0.172734,0.33746,0.088598,0.18946,0.869509,3.153385,1.459407,0.980273,0.460303,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3.642664,24.923169,1.848984,3.645319,4.322173,0,2.403693,0.287891,1.043059,0.109693,0.084205,0.32089,1.663324,0.567547,0.745964,0.230152,0,0,0,0,1,1,0,1,1,1,0,1,0,0
3.233595,24.322611,2.099851,4.183832,4.758397,0,2.994766,0.172734,1.380519,0.050628,0.063153,0.424403,1.316798,0.256748,0.310818,0.256708,0,0,0,0,1,1,0,1,1,0,1,0,0,1
2.006387,23.421773,2.620169,4.846617,4.802909,0.543887,4.17691,0.230313,3.343925,0.118131,0.063153,0.610727,2.841512,0.378365,0.482964,0.194744,1,0,1,0,1,1,0,1,0,0,1,0,0,1
0.662303,24.62289,3.224108,7.124941,5.929078,0,4.17691,0.345469,2.91443,0.232044,0.252614,0.807401,2.633596,0.486469,0.597728,0.433747,1,0,0,0,1,1,0,1,0,0,1,0,1,1
0.779179,22.520936,2.192765,5.757947,4.869678,0,2.994766,0.115156,2.638326,0.101255,0.210512,0.47616,2.425681,0.513495,0.425582,0.362931,0,0,0,0,0,1,0,1,1,1,1,1,1,0
